Appliances,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Hour,DayOfWeek,Month,Is_Weekend,Avg_Indoor_Temp,Avg_Indoor_RH,Temp_Diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,rolling_mean_3,rolling_mean_6,rolling_mean_12,rolling_std_6
80,15.45,765.2999999999998,31.5,6.5,40.0,-1.6,17,2,4,0,21.221333333333334,27.542,5.7713333333333345,70.0,80.0,80.0,60.0,60.0,70.0,76.66666666666667,70.0,71.66666666666667,8.944271909999813
230,15.4666666666667,765.233333333333,31.6666666666667,6.3333333333333295,40.0,-1.5,17,2,4,0,21.23814814814814,27.653862433862418,5.771481481481441,80.0,70.0,80.0,80.0,60.0,60.0,76.66666666666667,71.66666666666667,71.66666666666667,9.831920802502342
540,15.4833333333333,765.1666666666669,31.8333333333333,6.16666666666667,40.0,-1.4,17,2,4,0,21.235555555555553,27.786962962962956,5.752222222222253,230.0,80.0,70.0,80.0,80.0,60.0,126.66666666666667,100.0,86.66666666666667,64.18722614352492
380,15.5,765.1,32.0,6.0,40.0,-1.3,18,2,4,0,21.240987654320985,28.081984126984132,5.7409876543209855,540.0,230.0,80.0,70.0,80.0,80.0,283.3333333333333,180.0,125.83333333333333,186.6547615251216
300,15.3833333333333,765.0499999999998,32.6666666666667,6.0,40.0,-1.1,18,2,4,0,21.273333333333344,28.55706878306879,5.890000000000043,380.0,540.0,230.0,80.0,70.0,80.0,383.3333333333333,230.0,150.0,194.5250626526053
300,15.2666666666667,765.0,33.3333333333333,6.0,40.0,-0.9,18,2,4,0,21.27174603174603,28.799904761904763,6.005079365079331,300.0,380.0,540.0,230.0,80.0,70.0,406.6666666666667,266.6666666666667,168.33333333333334,180.84984563628103
270,15.15,764.95,34.0,6.0,40.0,-0.7,18,2,4,0,21.29518518518519,28.997171957671966,6.1451851851851895,300.0,300.0,380.0,540.0,230.0,80.0,326.6666666666667,305.0,187.5,153.0686120666154
250,15.0333333333333,764.9,34.6666666666667,6.0,40.0,-0.5,18,2,4,0,21.29275132275132,29.163259259259252,6.259417989418022,270.0,300.0,300.0,380.0,540.0,230.0,290.0,336.6666666666667,204.16666666666666,111.11555546667017
210,14.9166666666667,764.85,35.3333333333333,6.0,40.0,-0.3,18,2,4,0,21.284550264550262,29.260251322751326,6.367883597883562,250.0,270.0,300.0,300.0,380.0,540.0,273.3333333333333,340.0,220.0,107.51744044572484
110,14.8,764.7999999999998,36.0,6.0,40.0,-0.1,19,2,4,0,21.281851851851854,29.375481481481486,6.481851851851854,210.0,250.0,270.0,300.0,300.0,380.0,243.33333333333334,285.0,232.5,57.53259945457013
110,14.4666666666667,764.75,37.83333333333329,5.8333333333333295,40.0,0.18333333333333296,19,2,4,0,21.250740740740742,29.46756613756614,6.7840740740740415,110.0,210.0,250.0,270.0,300.0,300.0,190.0,240.0,235.0,72.11102550927988
150,14.1333333333333,764.7,39.66666666666671,5.66666666666667,40.0,0.46666666666666706,19,2,4,0,21.205962962962953,29.52274074074073,7.0726296296296525,110.0,110.0,210.0,250.0,270.0,300.0,143.33333333333334,208.33333333333334,237.5,81.58839786799768
120,13.8,764.65,41.5,5.5,40.0,0.75,19,2,4,0,21.100740740740733,29.52761904761904,7.300740740740732,150.0,110.0,110.0,210.0,250.0,270.0,123.33333333333333,183.33333333333334,244.16666666666666,70.04760286167325
120,13.4666666666667,764.6,43.33333333333329,5.3333333333333295,40.0,1.03333333333333,19,2,4,0,21.06111111111111,30.070814814814824,7.5944444444444095,120.0,150.0,110.0,110.0,210.0,250.0,126.66666666666667,158.33333333333334,247.5,58.79342366852521
110,13.1333333333333,764.5499999999998,45.16666666666671,5.16666666666667,40.0,1.31666666666667,19,2,4,0,21.071216931216934,32.924365079365074,7.9378835978836335,120.0,120.0,150.0,110.0,110.0,210.0,130.0,136.66666666666666,238.33333333333334,38.815804341359524
100,12.8,764.5,47.0,5.0,40.0,1.6,20,2,4,0,21.007777777777775,33.955925925925925,8.207777777777775,110.0,120.0,120.0,150.0,110.0,110.0,116.66666666666667,120.0,202.5,15.491933384831041
100,12.2833333333333,764.5,48.83333333333329,4.8333333333333295,40.0,1.61666666666667,20,2,4,0,20.927288359788356,34.73899470899471,8.643955026455057,100.0,110.0,120.0,120.0,150.0,110.0,110.0,118.33333333333333,179.16666666666666,17.224014243686337
110,11.7666666666667,764.5,50.66666666666671,4.66666666666667,40.0,1.63333333333333,20,2,4,0,20.86962962962963,34.982518518518525,9.102962962962932,100.0,100.0,110.0,120.0,120.0,150.0,103.33333333333333,116.66666666666667,162.5,18.618986725026424
110,11.25,764.5,52.5,4.5,40.0,1.65,20,2,4,0,20.810740740740755,34.88126984126984,9.560740740740755,110.0,100.0,100.0,110.0,120.0,120.0,103.33333333333333,110.0,146.66666666666666,8.944271910001698
110,10.7333333333333,764.5,54.33333333333329,4.3333333333333295,40.0,1.66666666666667,20,2,4,0,20.758240740740746,34.49055555555556,10.024907407407445,110.0,110.0,100.0,100.0,110.0,120.0,106.66666666666667,108.33333333333333,133.33333333333334,7.527726527093858
120,10.2166666666667,764.5,56.16666666666671,4.16666666666667,40.0,1.68333333333333,20,2,4,0,20.697063492063492,34.19150793650794,10.480396825396792,110.0,110.0,110.0,100.0,100.0,110.0,110.0,106.66666666666667,121.66666666666667,5.163977794947713
80,9.7,764.5,58.0,4.0,40.0,1.7,21,2,4,0,20.636402116402106,33.94518518518518,10.936402116402107,120.0,110.0,110.0,110.0,100.0,100.0,113.33333333333333,108.33333333333333,114.16666666666667,7.527726527093858
110,9.65,764.533333333333,57.66666666666671,4.16666666666667,40.0,1.6,21,2,4,0,20.581925925925926,33.71979894179894,10.931925925925926,80.0,120.0,110.0,110.0,110.0,100.0,103.33333333333333,105.0,111.66666666666667,13.784048752091918
80,9.6,764.5666666666668,57.33333333333329,4.3333333333333295,40.0,1.5,21,2,4,0,20.537925925925933,33.455502645502655,10.937925925925933,110.0,80.0,120.0,110.0,110.0,110.0,103.33333333333333,106.66666666666667,111.66666666666667,13.66260102128116
70,9.55,764.6,57.0,4.5,40.0,1.4,21,2,4,0,20.48370370370371,33.36330158730159,10.93370370370371,80.0,110.0,80.0,120.0,110.0,110.0,90.0,101.66666666666667,105.83333333333333,17.224014243686472
50,9.5,764.6333333333331,56.66666666666671,4.66666666666667,40.0,1.3,21,2,4,0,20.448624338624345,33.380362433862445,10.948624338624345,70.0,80.0,110.0,80.0,120.0,110.0,86.66666666666667,95.0,101.66666666666667,20.736441353328917
50,9.45,764.6666666666669,56.33333333333329,4.8333333333333295,40.0,1.2,21,2,4,0,20.393611111111117,33.64537037037038,10.943611111111117,50.0,70.0,80.0,110.0,80.0,120.0,66.66666666666667,85.0,95.83333333333333,25.884358211090582
50,9.4,764.7,56.0,5.0,40.0,1.1,22,2,4,0,20.37814814814815,33.84377777777777,10.978148148148149,50.0,50.0,70.0,80.0,110.0,80.0,56.666666666666664,73.33333333333333,90.83333333333333,22.509257354846746
50,9.31666666666667,764.6666666666669,56.66666666666671,5.0,40.0,1.16666666666667,22,2,4,0,20.35111111111111,33.95690476190475,11.03444444444444,50.0,50.0,50.0,70.0,80.0,110.0,50.0,68.33333333333333,86.66666666666667,24.013884872438357
60,9.233333333333329,764.6333333333331,57.33333333333329,5.0,40.0,1.23333333333333,22,2,4,0,20.308994708994703,34.081164021164014,11.075661375661374,50.0,50.0,50.0,50.0,70.0,80.0,50.0,58.333333333333336,82.5,13.291601358253521
40,9.15,764.6,58.0,5.0,40.0,1.3,22,2,4,0,20.274920634920633,34.21015873015873,11.124920634920633,60.0,50.0,50.0,50.0,50.0,70.0,53.333333333333336,55.0,78.33333333333333,8.36660026534441
60,9.06666666666667,764.5666666666668,58.66666666666671,5.0,40.0,1.36666666666667,22,2,4,0,20.247407407407408,34.32401058201059,11.180740740740738,40.0,60.0,50.0,50.0,50.0,50.0,50.0,50.0,72.5,6.324555320341714
60,8.983333333333329,764.533333333333,59.33333333333329,5.0,40.0,1.43333333333333,22,2,4,0,20.224444444444448,34.41407407407408,11.241111111111119,60.0,40.0,60.0,50.0,50.0,50.0,53.333333333333336,51.666666666666664,68.33333333333333,7.527726527094938
50,8.9,764.5,60.0,5.0,40.0,1.5,23,2,4,0,20.19365079365079,34.50197883597884,11.293650793650789,60.0,60.0,40.0,60.0,50.0,50.0,53.333333333333336,53.333333333333336,63.333333333333336,8.164965809281034
60,8.76666666666667,764.5,60.66666666666671,4.8333333333333295,40.0,1.51666666666667,23,2,4,0,20.162962962962965,34.61583333333334,11.396296296296295,50.0,60.0,60.0,40.0,60.0,50.0,56.666666666666664,53.333333333333336,60.833333333333336,8.164965809281034
40,8.63333333333333,764.5,61.33333333333329,4.66666666666667,40.0,1.53333333333333,23,2,4,0,20.129735449735445,34.68972222222223,11.496402116402116,60.0,50.0,60.0,60.0,40.0,60.0,56.666666666666664,55.0,56.666666666666664,8.366600265344408
50,8.5,764.5,62.0,4.5,40.0,1.55,23,2,4,0,20.094814814814807,34.74733333333333,11.594814814814807,40.0,60.0,50.0,60.0,60.0,40.0,50.0,51.666666666666664,53.333333333333336,9.83192080250491
20,8.36666666666667,764.5,62.66666666666671,4.3333333333333295,40.0,1.56666666666667,23,2,4,0,20.05740740740741,34.85513227513227,11.69074074074074,50.0,40.0,60.0,50.0,60.0,60.0,50.0,53.333333333333336,51.666666666666664,8.164965809281034
30,8.233333333333329,764.5,63.33333333333329,4.16666666666667,40.0,1.58333333333333,23,2,4,0,20.019999999999996,34.913333333333334,11.786666666666667,20.0,50.0,40.0,60.0,50.0,60.0,36.666666666666664,46.666666666666664,49.166666666666664,15.055453054183737
30,8.099999999999998,764.5,64.0,4.0,40.0,1.6,0,3,4,0,19.975714285714286,35.02846560846561,11.875714285714288,30.0,20.0,50.0,40.0,60.0,50.0,33.333333333333336,41.666666666666664,47.5,14.719601443881963
60,8.03333333333333,764.5,64.5,4.0,40.0,1.65,0,3,4,0,19.927037037037046,35.14274074074074,11.893703703703716,30.0,30.0,20.0,50.0,40.0,60.0,26.666666666666668,38.333333333333336,45.833333333333336,14.719601443882
60,7.96666666666667,764.5,65.0,4.0,40.0,1.7,0,3,4,0,19.896296296296292,35.248730158730154,11.929629629629622,60.0,30.0,30.0,20.0,50.0,40.0,40.0,38.333333333333336,46.666666666666664,14.719601443882
60,7.9,764.5,65.5,4.0,40.0,1.75,0,3,4,0,19.87407407407407,35.31,11.97407407407407,60.0,60.0,30.0,30.0,20.0,50.0,50.0,41.666666666666664,46.666666666666664,17.22401424368698
50,7.8333333333333295,764.5,66.0,4.0,40.0,1.8,0,3,4,0,19.833544973544967,35.469417989417984,12.000211640211639,60.0,60.0,60.0,30.0,30.0,20.0,60.0,43.333333333333336,48.333333333333336,18.618986725026993
50,7.76666666666667,764.5,66.5,4.0,40.0,1.85,0,3,4,0,19.791481481481483,35.60329629629629,12.024814814814814,50.0,60.0,60.0,60.0,30.0,30.0,56.666666666666664,48.333333333333336,47.5,14.719601443881892
40,7.7,764.5,67.0,4.0,40.0,1.9,1,3,4,0,19.773862433862433,35.79798941798941,12.073862433862434,50.0,50.0,60.0,60.0,60.0,30.0,53.333333333333336,51.666666666666664,46.666666666666664,11.69045194450278
50,7.55,764.4333333333329,67.8333333333333,4.0,40.0,1.93333333333333,1,3,4,0,19.769999999999996,35.839370370370375,12.219999999999995,40.0,50.0,50.0,60.0,60.0,60.0,46.666666666666664,53.333333333333336,45.833333333333336,8.164965809281034
50,7.4,764.366666666667,68.6666666666667,4.0,40.0,1.9666666666666697,1,3,4,0,19.732539682539684,35.899047619047614,12.332539682539684,50.0,40.0,50.0,50.0,60.0,60.0,46.666666666666664,51.666666666666664,45.0,7.527726527094937
60,7.25,764.2999999999998,69.5,4.0,40.0,2.0,1,3,4,0,19.711693121693116,35.95222222222222,12.461693121693116,50.0,50.0,40.0,50.0,50.0,60.0,46.666666666666664,50.0,45.833333333333336,6.324555320341712
60,7.1,764.233333333333,70.3333333333333,4.0,40.0,2.03333333333333,1,3,4,0,19.689259259259256,35.99349206349207,12.589259259259256,60.0,50.0,50.0,40.0,50.0,50.0,53.333333333333336,50.0,46.666666666666664,6.324555320341712
60,6.95,764.1666666666669,71.1666666666667,4.0,40.0,2.06666666666667,1,3,4,0,19.695185185185185,36.09918518518518,12.745185185185186,60.0,60.0,50.0,50.0,40.0,50.0,56.666666666666664,51.666666666666664,50.0,7.527726527094937
50,6.8,764.1,72.0,4.0,40.0,2.1,2,3,4,0,19.672962962962966,36.11414814814813,12.872962962962966,60.0,60.0,60.0,50.0,50.0,40.0,60.0,53.333333333333336,52.5,8.164965809281034
50,6.8,764.016666666667,71.8333333333333,4.0,40.0,2.06666666666667,2,3,4,0,19.665291005291,36.12380952380951,12.865291005290999,50.0,60.0,60.0,60.0,50.0,50.0,56.666666666666664,55.0,54.166666666666664,5.477225575057237
40,6.8,763.9333333333329,71.6666666666667,4.0,40.0,2.03333333333333,2,3,4,0,19.635925925925925,36.19659259259259,12.835925925925924,50.0,50.0,60.0,60.0,60.0,50.0,53.333333333333336,55.0,53.333333333333336,5.477225575057237
50,6.8,763.85,71.5,4.0,40.0,2.0,2,3,4,0,19.620555555555555,36.346925925925916,12.820555555555554,40.0,50.0,50.0,60.0,60.0,60.0,46.666666666666664,53.333333333333336,51.666666666666664,8.164965809281034
50,6.8,763.766666666667,71.3333333333333,4.0,40.0,1.9666666666666697,2,3,4,0,19.600899470899478,36.473386243386244,12.800899470899477,50.0,40.0,50.0,50.0,60.0,60.0,46.666666666666664,51.666666666666664,50.833333333333336,7.527726527094937
50,6.8,763.6833333333329,71.1666666666667,4.0,40.0,1.93333333333333,2,3,4,0,19.578518518518518,36.49318518518519,12.778518518518517,50.0,50.0,40.0,50.0,50.0,60.0,46.666666666666664,50.0,50.833333333333336,6.324555320341712
60,6.8,763.6,71.0,4.0,40.0,1.9,3,3,4,0,19.56708994708995,36.62497354497354,12.76708994708995,50.0,50.0,50.0,40.0,50.0,50.0,50.0,48.333333333333336,50.833333333333336,4.082482904646366
50,6.8,763.5666666666668,71.1666666666667,4.0,38.16666666666669,1.93333333333333,3,3,4,0,19.54862433862433,36.698518518518526,12.748624338624328,60.0,50.0,50.0,50.0,40.0,50.0,53.333333333333336,50.0,52.5,6.324555320341712
40,6.8,763.533333333333,71.3333333333333,4.0,36.33333333333329,1.9666666666666697,3,3,4,0,19.535185185185185,36.77548148148148,12.735185185185184,50.0,60.0,50.0,50.0,50.0,40.0,53.333333333333336,50.0,52.5,6.324555320341712
30,6.8,763.5,71.5,4.0,34.5,2.0,3,3,4,0,19.49074074074074,36.80453703703703,12.69074074074074,40.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,51.666666666666664,6.324555320341712
30,6.8,763.466666666667,71.6666666666667,4.0,32.66666666666669,2.03333333333333,3,3,4,0,19.473333333333333,36.91622222222222,12.673333333333332,30.0,40.0,50.0,60.0,50.0,50.0,40.0,46.666666666666664,49.166666666666664,10.327955589889529
30,6.8,763.4333333333329,71.8333333333333,4.0,30.8333333333333,2.06666666666667,3,3,4,0,19.43592592592593,37.10944444444445,12.635925925925928,30.0,30.0,40.0,50.0,60.0,50.0,33.333333333333336,43.333333333333336,46.666666666666664,12.110601416392639
60,6.8,763.4,72.0,4.0,29.0,2.1,4,3,4,0,19.39592592592593,37.207055555555556,12.595925925925929,30.0,30.0,30.0,40.0,50.0,60.0,30.0,40.0,44.166666666666664,12.649110640676117
40,6.6,763.4,72.6666666666667,3.8333333333333295,29.0,2.0166666666666706,4,3,4,0,19.34259259259259,37.198306878306894,12.742592592592592,60.0,30.0,30.0,30.0,40.0,50.0,40.0,40.0,45.0,12.649110640676117
60,6.4,763.4,73.3333333333333,3.6666666666666705,29.0,1.93333333333333,4,3,4,0,19.30555555555556,37.43577777777777,12.90555555555556,40.0,60.0,30.0,30.0,30.0,40.0,43.333333333333336,38.333333333333336,44.166666666666664,11.690451944502957
50,6.2,763.4,74.0,3.5,29.0,1.85,4,3,4,0,19.278518518518517,37.497936507936515,13.078518518518518,60.0,40.0,60.0,30.0,30.0,30.0,53.333333333333336,41.666666666666664,45.833333333333336,14.719601443881961
60,6.0,763.4,74.6666666666667,3.3333333333333295,29.0,1.76666666666667,4,3,4,0,19.263333333333332,37.717037037037045,13.263333333333332,50.0,60.0,40.0,60.0,30.0,30.0,50.0,45.0,45.833333333333336,13.78404875209255
50,5.8,763.4,75.3333333333333,3.16666666666667,29.0,1.68333333333333,4,3,4,0,19.260793650793655,37.86645502645504,13.460793650793654,60.0,50.0,60.0,40.0,60.0,30.0,56.666666666666664,50.0,46.666666666666664,12.649110640675994
60,5.6,763.4,76.0,3.0,29.0,1.6,5,3,4,0,19.255925925925922,37.93333333333333,13.655925925925922,50.0,60.0,50.0,60.0,40.0,60.0,53.333333333333336,53.333333333333336,46.666666666666664,8.164965809281034
80,5.3333333333333295,763.3833333333331,77.0,2.8333333333333295,29.0,1.51666666666667,5,3,4,0,19.25746031746032,37.89535052910052,13.924126984126993,60.0,50.0,60.0,50.0,60.0,40.0,56.666666666666664,53.333333333333336,46.666666666666664,8.164965809281034
60,5.06666666666667,763.366666666667,78.0,2.66666666666667,29.0,1.43333333333333,5,3,4,0,19.243492063492074,37.92185185185185,14.176825396825404,80.0,60.0,50.0,60.0,50.0,60.0,63.333333333333336,60.0,49.166666666666664,10.95445115010604
60,4.8,763.35,79.0,2.5,29.0,1.35,5,3,4,0,19.231185185185186,37.972888888888896,14.431185185185186,60.0,80.0,60.0,50.0,60.0,50.0,66.66666666666667,60.0,50.833333333333336,10.95445115010604
70,4.53333333333333,763.3333333333329,80.0,2.3333333333333295,29.0,1.26666666666667,5,3,4,0,19.230899470899473,37.93985714285714,14.697566137566143,60.0,60.0,80.0,60.0,50.0,60.0,66.66666666666667,61.666666666666664,53.333333333333336,9.831920802504754
80,4.26666666666667,763.3166666666668,81.0,2.16666666666667,29.0,1.18333333333333,5,3,4,0,19.224888888888888,37.933629629629635,14.958222222222219,70.0,60.0,60.0,80.0,60.0,50.0,63.333333333333336,63.333333333333336,56.666666666666664,10.327955589889278
70,4.0,763.2999999999998,82.0,2.0,29.0,1.1,6,3,4,0,19.21296296296297,38.04521164021163,15.212962962962969,80.0,70.0,60.0,60.0,80.0,60.0,70.0,68.33333333333333,60.833333333333336,9.831920802504648
120,4.01666666666667,763.283333333333,81.8333333333333,2.0,28.5,1.1,6,3,4,0,19.22851851851852,38.174317460317475,15.21185185185185,70.0,80.0,70.0,60.0,60.0,80.0,73.33333333333333,70.0,61.666666666666664,8.944271910002316
50,4.03333333333333,763.266666666667,81.6666666666667,2.0,28.0,1.1,6,3,4,0,19.23407407407407,38.233269841269845,15.20074074074074,120.0,70.0,80.0,70.0,60.0,60.0,90.0,76.66666666666667,68.33333333333333,22.50925735484672
50,4.05,763.25,81.5,2.0,27.5,1.1,6,3,4,0,19.25509259259259,38.23526455026454,15.205092592592589,50.0,120.0,70.0,80.0,70.0,60.0,80.0,75.0,67.5,24.28991560298337
50,4.06666666666667,763.233333333333,81.3333333333333,2.0,27.0,1.1,6,3,4,0,19.271111111111104,38.17105820105818,15.204444444444434,50.0,50.0,120.0,70.0,80.0,70.0,73.33333333333333,73.33333333333333,67.5,25.819888974717188
30,4.0833333333333295,763.216666666667,81.1666666666667,2.0,26.5,1.1,6,3,4,0,19.3037037037037,38.041746031746044,15.220370370370372,50.0,50.0,50.0,120.0,70.0,80.0,50.0,70.0,66.66666666666667,27.56809750418147
30,4.1,763.2,81.0,2.0,26.0,1.1,7,3,4,0,19.323333333333327,37.9102962962963,15.223333333333327,30.0,50.0,50.0,50.0,120.0,70.0,43.333333333333336,61.666666666666664,65.0,31.251666622225535
30,4.45,763.15,80.6666666666667,2.16666666666667,26.0,1.38333333333333,7,3,4,0,19.325111111111106,37.73286243386244,14.875111111111107,30.0,30.0,50.0,50.0,50.0,120.0,36.666666666666664,55.0,62.5,33.316662497916276
30,4.8,763.1,80.3333333333333,2.3333333333333295,26.0,1.66666666666667,7,3,4,0,19.36888888888889,37.60492063492064,14.568888888888889,30.0,30.0,30.0,50.0,50.0,50.0,30.0,40.0,58.333333333333336,10.954451150106287
60,5.15,763.0499999999998,80.0,2.5,26.0,1.95,7,3,4,0,19.43251851851851,37.45031746031745,14.28251851851851,30.0,30.0,30.0,30.0,50.0,50.0,30.0,36.666666666666664,55.833333333333336,10.327955589889635
60,5.5,763.0,79.6666666666667,2.66666666666667,26.0,2.2333333333333294,7,3,4,0,19.47873015873015,37.23083862433863,13.978730158730151,60.0,30.0,30.0,30.0,30.0,50.0,40.0,38.333333333333336,55.833333333333336,13.29160135825372
50,5.85,762.95,79.3333333333333,2.8333333333333295,26.0,2.5166666666666706,7,3,4,0,19.535259259259256,36.9760925925926,13.685259259259256,60.0,60.0,30.0,30.0,30.0,30.0,50.0,40.0,55.0,15.491933384831764
50,6.2,762.9,79.0,3.0,26.0,2.8,8,3,4,0,19.609523809523807,36.69978835978836,13.409523809523808,50.0,60.0,60.0,30.0,30.0,30.0,56.666666666666664,43.333333333333336,52.5,15.055453054183744
50,6.55,762.866666666667,77.5,3.16666666666667,26.3333333333333,2.85,8,3,4,0,19.766962962962957,36.37859259259259,13.216962962962956,50.0,50.0,60.0,60.0,30.0,30.0,53.333333333333336,46.666666666666664,50.833333333333336,13.66260102128177
50,6.9,762.8333333333329,76.0,3.3333333333333295,26.666666666666696,2.9,8,3,4,0,19.90481481481481,35.811269841269855,13.004814814814809,50.0,50.0,50.0,60.0,60.0,30.0,50.0,50.0,45.0,10.954451150106156
50,7.25,762.7999999999998,74.5,3.5,27.0,2.95,8,3,4,0,19.965407407407405,35.42696296296296,12.715407407407405,50.0,50.0,50.0,50.0,60.0,60.0,50.0,53.333333333333336,45.0,5.16397779494914
60,7.599999999999999,762.766666666667,73.0,3.6666666666666705,27.3333333333333,3.0,8,3,4,0,20.00650793650793,35.28703703703704,12.406507936507932,50.0,50.0,50.0,50.0,50.0,60.0,50.0,51.666666666666664,45.0,4.082482904646173
50,7.95,762.733333333333,71.5,3.8333333333333295,27.666666666666696,3.05,8,3,4,0,20.101407407407414,35.09851851851852,12.151407407407415,60.0,50.0,50.0,50.0,50.0,50.0,53.333333333333336,51.666666666666664,45.833333333333336,4.082482904646173
60,8.3,762.7,70.0,4.0,28.0,3.1,9,3,4,0,20.303439153439157,34.77419312169313,12.003439153439157,50.0,60.0,50.0,50.0,50.0,50.0,53.333333333333336,51.666666666666664,47.5,4.082482904646173
50,8.63333333333333,762.6833333333329,69.5,4.0,27.8333333333333,3.3,9,3,4,0,20.46222222222223,34.2574074074074,11.828888888888901,60.0,50.0,60.0,50.0,50.0,50.0,56.666666666666664,53.333333333333336,50.0,5.16397779494914
50,8.96666666666667,762.6666666666669,69.0,4.0,27.666666666666696,3.5,9,3,4,0,20.57079365079365,34.08962962962963,11.60412698412698,50.0,60.0,50.0,60.0,50.0,50.0,53.333333333333336,53.333333333333336,51.666666666666664,5.16397779494914
50,9.3,762.65,68.5,4.0,27.5,3.7,9,3,4,0,20.590444444444444,33.88666666666667,11.290444444444443,50.0,50.0,60.0,50.0,60.0,50.0,53.333333333333336,53.333333333333336,53.333333333333336,5.16397779494914
50,9.633333333333328,762.6333333333331,68.0,4.0,27.3333333333333,3.9,9,3,4,0,20.553544973544966,33.867248677248675,10.920211640211638,50.0,50.0,50.0,60.0,50.0,60.0,50.0,53.333333333333336,52.5,5.16397779494914
50,9.96666666666667,762.616666666667,67.5,4.0,27.166666666666696,4.1,9,3,4,0,20.559629629629633,33.90851851851851,10.592962962962963,50.0,50.0,50.0,50.0,60.0,50.0,50.0,51.666666666666664,51.666666666666664,4.082482904646173
60,10.3,762.6,67.0,4.0,27.0,4.3,10,3,4,0,20.633121693121698,33.84984126984128,10.333121693121697,50.0,50.0,50.0,50.0,50.0,60.0,50.0,51.666666666666664,51.666666666666664,4.082482904646173
70,10.6666666666667,762.616666666667,65.3333333333333,4.0,27.166666666666696,4.26666666666667,10,3,4,0,20.76629629629629,33.70037037037038,10.09962962962959,60.0,50.0,50.0,50.0,50.0,50.0,53.333333333333336,51.666666666666664,52.5,4.082482904646173
70,11.0333333333333,762.6333333333331,63.66666666666671,4.0,27.3333333333333,4.23333333333333,10,3,4,0,20.853611111111107,33.57398148148149,9.820277777777807,70.0,60.0,50.0,50.0,50.0,50.0,60.0,55.0,54.166666666666664,8.366600265344378
40,11.4,762.65,62.0,4.0,27.5,4.2,10,3,4,0,20.872380952380958,33.455105820105814,9.472380952380957,70.0,70.0,60.0,50.0,50.0,50.0,66.66666666666667,58.333333333333336,55.833333333333336,9.831920802504785
40,11.7666666666667,762.6666666666669,60.33333333333329,4.0,27.666666666666696,4.16666666666667,10,3,4,0,20.88962962962963,33.458730158730155,9.122962962962932,40.0,70.0,70.0,60.0,50.0,50.0,60.0,56.666666666666664,55.0,12.11060141639245
30,12.1333333333333,762.6833333333329,58.66666666666671,4.0,27.8333333333333,4.133333333333329,10,3,4,0,20.95074074074073,33.339589947089955,8.81740740740743,40.0,40.0,70.0,70.0,60.0,50.0,50.0,55.0,53.333333333333336,13.784048752092422
50,12.5,762.7,57.0,4.0,28.0,4.1,11,3,4,0,21.022962962962968,33.268444444444455,8.522962962962968,30.0,40.0,40.0,70.0,70.0,60.0,36.666666666666664,51.666666666666664,51.666666666666664,17.22401424368687
50,12.8166666666667,762.6666666666669,57.16666666666671,4.0,30.0,4.43333333333333,11,3,4,0,21.112592592592602,33.21518518518518,8.295925925925902,50.0,30.0,40.0,40.0,70.0,70.0,40.0,50.0,50.833333333333336,16.733200530683366
60,13.1333333333333,762.6333333333331,57.33333333333329,4.0,32.0,4.76666666666667,11,3,4,0,21.220370370370375,33.20407407407407,8.087037037037074,50.0,50.0,30.0,40.0,40.0,70.0,43.333333333333336,46.666666666666664,50.833333333333336,13.66260102128177
50,13.45,762.6,57.5,4.0,34.0,5.1,11,3,4,0,21.319206349206343,33.16266666666668,7.869206349206344,60.0,50.0,50.0,30.0,40.0,40.0,53.333333333333336,45.0,51.666666666666664,10.488088481704542
60,13.7666666666667,762.5666666666668,57.66666666666671,4.0,36.0,5.43333333333333,11,3,4,0,21.39989417989419,33.12185185185186,7.6332275132274905,50.0,60.0,50.0,50.0,30.0,40.0,53.333333333333336,46.666666666666664,51.666666666666664,10.327955589889495
60,14.0833333333333,762.533333333333,57.83333333333329,4.0,38.0,5.76666666666667,11,3,4,0,21.42570370370371,33.08543915343915,7.342370370370411,60.0,50.0,60.0,50.0,50.0,30.0,56.666666666666664,50.0,52.5,10.954451150106154
50,14.4,762.5,58.0,4.0,40.0,6.1,12,3,4,0,21.45428571428571,33.0447619047619,7.05428571428571,60.0,60.0,50.0,60.0,50.0,50.0,56.666666666666664,55.0,53.333333333333336,5.477225575057193
50,14.7,762.4333333333329,55.66666666666671,4.0,40.0,5.71666666666667,12,3,4,0,21.51703703703703,33.00873015873015,6.817037037037032,50.0,60.0,60.0,50.0,60.0,50.0,56.666666666666664,55.0,52.5,5.477225575057193
50,15.0,762.366666666667,53.33333333333329,4.0,40.0,5.3333333333333295,12,3,4,0,21.554814814814808,32.970740740740744,6.554814814814808,50.0,50.0,60.0,60.0,50.0,60.0,53.333333333333336,55.0,50.833333333333336,5.477225575057193
50,15.3,762.2999999999998,51.0,4.0,40.0,4.95,12,3,4,0,21.578571428571433,32.93888888888889,6.278571428571432,50.0,50.0,50.0,60.0,60.0,50.0,50.0,53.333333333333336,49.166666666666664,5.163977794949136
50,15.6,762.233333333333,48.66666666666671,4.0,40.0,4.56666666666667,12,3,4,0,21.655259259259253,32.906444444444446,6.055259259259254,50.0,50.0,50.0,50.0,60.0,60.0,50.0,53.333333333333336,50.0,5.163977794949136
